Date,Close,High,Low,Open,Volume,Ticker
2019-11-06,89.78849792480469,90.125,89.42900085449219,90.05000305175781,40596000,AMZN
2019-11-07,89.41000366210938,90.29499816894531,89.17400360107422,90.18800354003906,53022000,AMZN
2019-11-08,89.29399871826172,89.49400329589844,88.7020034790039,89.39450073242188,42466000,AMZN
2019-11-11,88.5824966430664,89.0,88.35649871826172,88.9000015258789,38920000,AMZN
2019-11-12,88.9000015258789,89.31099700927734,88.59549713134766,88.73300170898438,40752000,AMZN
2019-11-13,87.65550231933594,88.75,87.36599731445312,88.66950225830078,59790000,AMZN
2019-11-14,87.7300033569336,88.32949829101562,87.47799682617188,87.57150268554688,45296000,AMZN
2019-11-15,86.97450256347656,88.08399963378906,86.64299774169922,88.00250244140625,78552000,AMZN
2019-11-18,87.62650299072266,87.68499755859375,86.135498046875,86.91500091552734,56790000,AMZN
2019-11-19,87.6395034790039,88.03399658203125,87.15149688720703,87.84950256347656,45416000,AMZN
2019-11-20,87.27649688720703,88.1259994506836,86.70600128173828,87.45700073242188,55800000,AMZN
2019-11-21,86.7354965209961,87.34349822998047,86.51799774169922,87.1500015258789,53258000,AMZN
2019-11-22,87.28600311279297,87.32150268554688,86.55000305175781,86.95099639892578,49582000,AMZN
2019-11-25,88.69200134277344,88.87100219726562,87.66200256347656,87.6624984741211,69724000,AMZN
2019-11-26,89.84700012207031,89.85150146484375,88.9175033569336,88.99600219726562,63624000,AMZN
2019-11-27,90.92549896240234,91.2249984741211,89.8655014038086,90.05000305175781,60512000,AMZN
2019-11-29,90.04000091552734,91.2344970703125,90.03949737548828,90.88899993896484,38468000,AMZN
2019-12-02,89.08000183105469,90.27749633789062,88.13400268554688,90.22000122070312,78512000,AMZN
2019-12-03,88.49800109863281,88.64350128173828,87.36150360107422,88.0,67618000,AMZN
2019-12-04,88.03450012207031,89.45449829101562,88.01100158691406,88.70050048828125,53402000,AMZN
2019-12-05,87.02400207519531,88.17500305175781,87.0,88.17500305175781,56476000,AMZN
2019-12-06,87.58000183105469,87.72000122070312,87.00650024414062,87.55999755859375,62348000,AMZN
2019-12-09,87.47550201416016,88.34449768066406,87.28050231933594,87.53299713134766,48856000,AMZN
2019-12-10,86.96050262451172,87.53350067138672,86.75,87.37000274658203,50286000,AMZN
2019-12-11,87.43599700927734,87.5,86.7854995727539,87.08350372314453,41952000,AMZN
2019-12-12,88.0165023803711,88.19999694824219,87.27200317382812,87.5,61918000,AMZN
2019-12-13,88.0469970703125,88.44950103759766,87.75,88.25,54914000,AMZN
2019-12-16,88.46050262451172,88.4749984741211,87.85250091552734,88.3499984741211,62904000,AMZN
2019-12-17,89.53299713134766,89.5999984741211,88.86949920654297,88.90049743652344,72888000,AMZN
2019-12-18,89.20149993896484,89.91000366210938,89.11799621582031,89.7509994506836,67028000,AMZN
2019-12-19,89.61399841308594,89.64949798583984,88.7030029296875,89.0250015258789,53056000,AMZN
2019-12-20,89.32499694824219,90.14849853515625,89.12249755859375,89.98100280761719,103016000,AMZN
2019-12-23,89.6500015258789,89.6500015258789,89.22550201416016,89.41300201416016,42728000,AMZN
2019-12-24,89.46050262451172,89.77850341796875,89.37899780273438,89.69049835205078,17626000,AMZN
2019-12-26,93.4384994506836,93.52300262451172,89.9749984741211,90.05049896240234,120108000,AMZN
2019-12-27,93.48999786376953,95.06999969482422,93.30049896240234,94.14600372314453,123732000,AMZN
2019-12-30,92.34449768066406,94.19999694824219,92.03099822998047,93.69999694824219,73494000,AMZN
2019-12-31,92.39199829101562,92.66300201416016,91.61150360107422,92.0999984741211,50130000,AMZN
2020-01-02,94.90049743652344,94.90049743652344,93.2074966430664,93.75,80580000,AMZN
2020-01-03,93.74849700927734,94.30999755859375,93.2249984741211,93.2249984741211,75288000,AMZN
2020-01-06,95.14399719238281,95.18450164794922,93.0,93.0,81236000,AMZN
2020-01-07,95.34300231933594,95.69450378417969,94.60199737548828,95.2249984741211,80898000,AMZN
2020-01-08,94.59850311279297,95.55000305175781,94.3219985961914,94.9020004272461,70160000,AMZN
2020-01-09,95.05249786376953,95.89099884033203,94.79000091552734,95.49449920654297,63346000,AMZN
2020-01-10,94.15799713134766,95.34700012207031,94.0,95.26850128173828,57074000,AMZN
2020-01-13,94.56500244140625,94.9000015258789,94.04000091552734,94.56549835205078,55616000,AMZN
2020-01-14,93.47200012207031,94.35549926757812,92.92749786376953,94.29399871826172,68818000,AMZN
2020-01-15,93.10099792480469,93.94300079345703,92.75450134277344,93.61250305175781,57932000,AMZN
2020-01-16,93.89700317382812,94.27950286865234,93.3010025024414,94.14949798583984,53190000,AMZN
2020-01-17,93.23600006103516,94.33200073242188,92.86250305175781,94.29450225830078,79946000,AMZN
2020-01-21,94.5999984741211,94.7135009765625,93.0,93.25,74156000,AMZN
2020-01-22,94.37300109863281,95.125,94.16699981689453,94.80449676513672,64326000,AMZN
2020-01-23,94.22899627685547,94.4990005493164,93.63800048828125,94.25550079345703,49692000,AMZN
2020-01-24,93.08200073242188,94.74949645996094,92.37200164794922,94.56849670410156,75324000,AMZN
2020-01-27,91.41699981689453,92.05000305175781,90.76699829101562,91.0,70570000,AMZN
2020-01-28,92.6624984741211,92.90550231933594,91.5009994506836,92.0250015258789,56160000,AMZN
2020-01-29,92.9000015258789,93.73750305175781,92.7509994506836,93.19999694824219,41760000,AMZN
2020-01-30,93.53399658203125,93.64350128173828,92.53050231933594,92.9000015258789,126548000,AMZN
2020-01-31,100.43599700927734,102.78600311279297,100.1135025024414,102.57350158691406,311346000,AMZN
2020-02-03,100.20999908447266,102.42500305175781,100.01249694824219,100.52999877929688,117834000,AMZN
2020-02-04,102.4834976196289,102.98999786376953,100.76850128173828,101.49400329589844,105786000,AMZN
2020-02-05,101.99349975585938,103.5510025024414,101.5999984741211,103.5510025024414,87524000,AMZN
2020-02-06,102.5114974975586,102.81500244140625,101.23999786376953,102.0510025024414,63660000,AMZN
2020-02-07,103.96399688720703,104.92649841308594,101.90499877929688,102.09950256347656,101906000,AMZN
2020-02-10,106.69550323486328,106.77999877929688,104.24800109863281,104.25050354003906,101124000,AMZN
2020-02-11,107.54000091552734,109.29750061035156,106.80000305175781,107.54499816894531,114920000,AMZN
2020-02-12,108.0,109.01249694824219,107.7645034790039,108.16000366210938,66686000,AMZN
2020-02-13,107.49349975585938,108.51399993896484,107.0999984741211,107.24949645996094,60636000,AMZN
2020-02-14,106.74349975585938,107.9520034790039,106.29450225830078,107.78399658203125,52124000,AMZN
2020-02-18,107.78350067138672,108.30349731445312,106.20549774169922,106.2509994506836,58912000,AMZN
2020-02-19,108.51100158691406,109.25499725341797,108.05599975585938,108.38999938964844,51224000,AMZN
2020-02-20,107.65499877929688,108.8395004272461,106.37249755859375,108.65350341796875,62626000,AMZN
2020-02-21,104.79850006103516,107.22750091552734,104.4000015258789,107.10749816894531,92926000,AMZN
2020-02-24,100.4645004272461,101.96499633789062,99.39849853515625,100.15899658203125,130940000,AMZN
2020-02-25,98.63700103759766,101.7300033569336,97.9209976196289,101.32099914550781,124382000,AMZN
2020-02-26,98.97949981689453,100.7334976196289,98.02249908447266,98.51399993896484,104492000,AMZN
2020-02-27,94.21499633789062,98.75,94.13800048828125,96.71900177001953,162880000,AMZN
2020-02-28,94.1875,94.48799896240234,90.55650329589844,90.73149871826172,189620000,AMZN
2020-03-02,97.69750213623047,97.72550201416016,93.5,95.32450103759766,135234000,AMZN
2020-03-03,95.44950103759766,99.81649780273438,94.40450286865234,98.76850128173828,150690000,AMZN
2020-03-04,98.79149627685547,98.9000015258789,96.0999984741211,97.32849884033203,95458000,AMZN
2020-03-05,96.20149993896484,98.03600311279297,95.5,96.6500015258789,94964000,AMZN
2020-03-06,95.05449676513672,95.54350280761719,93.4749984741211,93.75,105472000,AMZN
2020-03-09,90.03050231933594,93.13849639892578,88.06449890136719,88.69300079345703,156264000,AMZN
2020-03-10,94.59100341796875,94.7135009765625,90.90850067138672,93.54399871826172,142666000,AMZN
2020-03-11,91.04299926757812,93.56600189208984,90.07499694824219,92.89250183105469,112496000,AMZN
2020-03-12,83.83049774169922,88.25,83.75,86.0989990234375,226924000,AMZN
2020-03-13,89.25,89.31549835205078,84.03099822998047,87.75,176194000,AMZN
2020-03-16,84.4574966430664,87.97250366210938,81.30149841308594,82.07550048828125,178346000,AMZN
2020-03-17,90.39199829101562,92.88899993896484,84.46199798583984,88.77349853515625,218342000,AMZN
2020-03-18,91.5,92.08300018310547,87.25,87.5,192904000,AMZN
2020-03-19,94.04650115966797,97.25,91.63249969482422,93.0,207998000,AMZN
2020-03-20,92.30449676513672,97.8499984741211,91.0364990234375,96.31549835205078,196358000,AMZN
2020-03-23,95.1415023803711,95.97000122070312,90.5999984741211,91.38749694824219,156170000,AMZN
2020-03-24,97.00499725341797,97.75,95.01699829101562,97.57499694824219,142942000,AMZN
2020-03-25,94.29199981689453,97.51300048828125,94.28900146484375,96.03450012207031,129582000,AMZN
2020-03-26,97.77449798583984,97.82450103759766,94.4645004272461,95.0999984741211,124426000,AMZN
2020-03-27,95.00499725341797,96.989501953125,94.99600219726562,96.54299926757812,107758000,AMZN
2020-03-30,98.19750213623047,98.68150329589844,95.61699676513672,96.1415023803711,122522000,AMZN
2020-03-31,97.48600006103516,99.6510009765625,97.20050048828125,98.21749877929688,102472000,AMZN
2020-04-01,95.38500213623047,97.24800109863281,94.6500015258789,96.64849853515625,82438000,AMZN
2020-04-02,95.94149780273438,96.37650299072266,94.5,95.08200073242188,86720000,AMZN
2020-04-03,95.32949829101562,96.31649780273438,94.4574966430664,95.55750274658203,72198000,AMZN
2020-04-06,99.87950134277344,99.9260025024414,96.5009994506836,96.80000305175781,115464000,AMZN
2020-04-07,100.58000183105469,101.78600311279297,99.88099670410156,100.85549926757812,102280000,AMZN
2020-04-08,102.1500015258789,102.19999694824219,100.55750274658203,101.05000305175781,79546000,AMZN
2020-04-09,102.13800048828125,102.6500015258789,100.88300323486328,102.21499633789062,92930000,AMZN
2020-04-13,108.44349670410156,109.0,101.9000015258789,102.0,134334000,AMZN
2020-04-14,114.16600036621094,114.5999984741211,109.31050109863281,110.02349853515625,161744000,AMZN
2020-04-15,115.38400268554688,116.66850280761719,112.25,112.88400268554688,137332000,AMZN
2020-04-16,120.40950012207031,123.05000305175781,116.75,117.30000305175781,240764000,AMZN
2020-04-17,118.75,120.0,115.8010025024414,118.61650085449219,158600000,AMZN
2020-04-20,119.68049621582031,122.2490005493164,119.30249786376953,119.49749755859375,115414000,AMZN
2020-04-21,116.40599822998047,121.41549682617188,113.98300170898438,120.83049774169922,149534000,AMZN
2020-04-22,118.17449951171875,119.69999694824219,117.55000305175781,118.44999694824219,84244000,AMZN
2020-04-23,119.97250366210938,121.21099853515625,119.10399627685547,119.9990005493164,101332000,AMZN
2020-04-24,120.51100158691406,121.02149963378906,119.0999984741211,120.8499984741211,76498000,AMZN
2020-04-27,118.80000305175781,122.24400329589844,118.1500015258789,122.16000366210938,112912000,AMZN
2020-04-28,115.7040023803711,118.67500305175781,115.30000305175781,118.6050033569336,105388000,AMZN
2020-04-29,118.635498046875,119.59449768066406,115.5,116.50050354003906,91832000,AMZN
2020-04-30,123.69999694824219,123.75,119.80049896240234,120.99199676513672,190692000,AMZN
2020-05-01,114.302001953125,118.12200164794922,112.90950012207031,116.83999633789062,195452000,AMZN
2020-05-04,115.79949951171875,116.3489990234375,112.81900024414062,112.81900024414062,97318000,AMZN
2020-05-05,115.88999938964844,117.55000305175781,115.35649871826172,117.0,64850000,AMZN
2020-05-06,117.56300354003906,117.87249755859375,116.0,116.47200012207031,62356000,AMZN
2020-05-07,118.38050079345703,118.80000305175781,117.15550231933594,118.73899841308594,67928000,AMZN
2020-05-08,118.98049926757812,119.36199951171875,117.8499984741211,118.60700225830078,64132000,AMZN
2020-05-11,120.44999694824219,120.9834976196289,118.60549926757812,118.73500061035156,65184000,AMZN
2020-05-12,117.84750366210938,120.94999694824219,117.75,120.59249877929688,61498000,AMZN
2020-05-13,118.39600372314453,120.38500213623047,116.88999938964844,118.33999633789062,95658000,AMZN
2020-05-14,119.44249725341797,119.56849670410156,117.6604995727539,118.05049896240234,72962000,AMZN
2020-05-15,120.48899841308594,120.55000305175781,117.81849670410156,118.4260025024414,84700000,AMZN
2020-05-18,121.31300354003906,121.6500015258789,119.20050048828125,120.21749877929688,87144000,AMZN
2020-05-19,122.46649932861328,124.25,121.44850158691406,121.49150085449219,86410000,AMZN
2020-05-20,124.89700317382812,125.00050354003906,123.3635025024414,123.89350128173828,79962000,AMZN
2020-05-21,122.33699798583984,126.27249908447266,122.12699890136719,125.0,102288000,AMZN
2020-05-22,121.84400177001953,123.49250030517578,121.50650024414062,122.75050354003906,57342000,AMZN
2020-05-26,121.09300231933594,123.0999984741211,120.7030029296875,122.9000015258789,71364000,AMZN
2020-05-27,120.51950073242188,120.67900085449219,116.5,120.24949645996094,101138000,AMZN
2020-05-28,120.05500030517578,121.84850311279297,118.9114990234375,119.21649932861328,63804000,AMZN
2020-05-29,122.11849975585938,122.11849975585938,119.91000366210938,120.7969970703125,70198000,AMZN
2020-06-01,123.552001953125,123.84649658203125,122.20850372314453,122.4000015258789,58578000,AMZN
2020-06-02,123.62049865722656,123.67649841308594,122.2655029296875,123.3499984741211,50598000,AMZN
2020-06-03,123.91999816894531,124.4000015258789,123.05850219726562,123.40049743652344,53420000,AMZN
2020-06-04,123.02999877929688,125.37699890136719,122.50050354003906,123.87149810791016,58974000,AMZN
2020-06-05,124.1500015258789,124.43250274658203,121.85649871826172,122.22550201416016,66128000,AMZN
2020-06-08,126.2030029296875,126.5,124.36699676513672,125.01000213623047,79414000,AMZN
2020-06-09,130.04299926757812,131.32150268554688,126.25,126.47200012207031,103520000,AMZN
2020-06-10,132.37249755859375,136.11749267578125,131.31300354003906,132.25,98920000,AMZN
2020-06-11,127.89800262451172,133.56900024414062,126.8115005493164,130.1750030517578,116002000,AMZN
2020-06-12,127.2509994506836,131.07400512695312,125.1675033569336,130.0605010986328,108722000,AMZN
2020-06-15,128.63400268554688,129.1999969482422,125.4000015258789,126.33000183105469,77302000,AMZN
2020-06-16,130.7635040283203,131.0,128.8000030517578,131.0,71712000,AMZN
2020-06-17,132.0489959716797,132.75,131.59100341796875,132.375,59186000,AMZN
2020-06-18,132.69900512695312,132.98199462890625,131.8054962158203,132.35049438476562,49756000,AMZN
2020-06-19,133.75050354003906,134.8715057373047,132.9499969482422,133.9040069580078,115540000,AMZN
2020-06-22,135.6909942626953,135.75,133.4499969482422,134.22500610351562,64176000,AMZN
2020-06-23,138.2205047607422,139.15550231933594,135.90199279785156,136.30099487304688,84634000,AMZN
2020-06-24,136.72000122070312,139.8000030517578,136.0500030517578,139.0,90532000,AMZN
2020-06-25,137.72900390625,137.81149291992188,135.60699462890625,136.9774932861328,59374000,AMZN
2020-06-26,134.64349365234375,139.1284942626953,134.39999389648438,138.7530059814453,130016000,AMZN
2020-06-29,134.0189971923828,134.83999633789062,131.50399780273438,134.50050354003906,84468000,AMZN
2020-06-30,137.9409942626953,138.48150634765625,133.75149536132812,134.2534942626953,75394000,AMZN
2020-07-01,143.93499755859375,144.75,137.6999969482422,137.89950561523438,127268000,AMZN
2020-07-02,144.51499938964844,147.7779998779297,143.55499267578125,145.60049438476562,131868000,AMZN
2020-07-06,152.8520050048828,152.99400329589844,146.5,146.74850463867188,137612000,AMZN
2020-07-07,150.00599670410156,153.4774932861328,149.5,152.92750549316406,105150000,AMZN
2020-07-08,154.0554962158203,154.19850158691406,150.6215057373047,151.1304931640625,100752000,AMZN
2020-07-09,159.13150024414062,159.69400024414062,153.6999969482422,155.79949951171875,127774000,AMZN
2020-07-10,160.0,160.75,156.78500366210938,159.58799743652344,109720000,AMZN
2020-07-13,155.1999969482422,167.21449279785156,153.41949462890625,162.55299377441406,154408000,AMZN
2020-07-14,154.1999969482422,156.36900329589844,147.5,154.4499969482422,144638000,AMZN
2020-07-15,150.44349670410156,154.91749572753906,148.65899658203125,154.01150512695312,115778000,AMZN
2020-07-16,149.9949951171875,151.60000610351562,145.9114990234375,148.55299377441406,127884000,AMZN
2020-07-17,148.09849548339844,151.1999969482422,147.42250061035156,150.4499969482422,95226000,AMZN
2020-07-20,159.8419952392578,160.0679931640625,149.7010040283203,150.00999450683594,151964000,AMZN
2020-07-21,156.9145050048828,162.0290069580078,155.28599548339844,161.62449645996094,122426000,AMZN
2020-07-22,154.99549865722656,157.5,153.26300048828125,156.25,82084000,AMZN
2020-07-23,149.32749938964844,154.9134979248047,148.5,154.9134979248047,113138000,AMZN
2020-07-24,150.44549560546875,151.57899475097656,144.39999389648438,146.5,112648000,AMZN
2020-07-27,152.760498046875,154.89999389648438,150.7884979248047,153.10000610351562,83410000,AMZN
2020-07-28,150.01649475097656,153.85450744628906,149.78799438476562,152.7135009765625,62534000,AMZN
2020-07-29,151.67649841308594,151.95799255371094,149.8385009765625,151.54949951171875,59482000,AMZN
